BORTEZOMIB	14.102402787214212
ROMIDEPSIN	5.693499612921051
VORINOSTAT	5.1315653922640605
BELINOSTAT	5.1315653922640605
CLADRIBINE	5.084628683588625
LENVATINIB	4.603662933068589
TEMSIROLIMUS	3.4989660788761228
MITOXANTRONE	3.08677513326611
CHIDAMIDE	2.796437205154167
CYTARABINE	2.6501437327538637
VINBLASTINE	2.5865087123190094
IFOSFAMIDE	2.523459351400263
COPANLISIB	2.2029877579241894
CYCLOPHOSPHAMIDE	1.9486498454168062
PACLITAXEL	1.663975873343613
LENALIDOMIDE	1.655277428405501
DENILEUKIN DIFTITOX	0.6170339701995315
