LRRK2	2.5302294494475532
POTEE	2.4596739384162327
POTEI	2.4185495366347625
POTEJ	2.355375060282174
PHLPP1	2.3167017449960516
RIPK4	2.231385250330711
TP53	1.5888176988601466
PRDM10	1.2759639199345107
TOP2A	1.2128139818667396
ACLY	1.2003988931031724
ALB	1.1684883562671284
TRIM28	1.165905966132328
TOP2B	1.0005968711027489
EGF	0.9984725214095218
UBA52	0.9970151528478283
AKT1	0.9921156740998766
GAPDH	0.9246789576343437
SRC	0.9151647293525945
ACACB	0.8639956298555669
CAD	0.8303827933427667
GART	0.8260900445263195
UBC	0.8054584869974026
MAPK1	0.792577280132054
GMPS	0.7866975134650883
CALM2	0.7853600584882873
VEGFA	0.7741152130519006
MBOAT4	0.7638395507643206
RPS27A	0.7633643748408141
CTNNB1	0.7573075853769953
UBB	0.7428693258829798
UMPS	0.7367781913730485
HRAS	0.7367078384071635
EGFR	0.7358441650502083
CALM1	0.7302738670187953
CDC42	0.721575188642353
CALM3	0.7214825995425749
IL6	0.7199912659011694
MYC	0.7197380345908256
HSP90AA1	0.6910232952936175
EHMT2	0.6751300954443997
TENM2	0.6653791195365271
EHMT1	0.6536666703274785
SFTPC	0.6395787770888702
PIK3CA	0.6345272426929829
MAPK3	0.6307700914554454
CDK1	0.6181234979785759
SPRR2A	0.6174415326874412
SFTPA1	0.611544731080657
PCNA	0.6114396316157451
BCL2	0.6110908186820494
JUN	0.6069128098399281
DPYD	0.6060881044143355
CFTR	0.602911761757488
CDH1	0.5917506264806428
TGFB1	0.5887848274996874
ACTB	0.5855375369090976
RHOA	0.5791139558900559
TNF	0.574494051478325
IGF1	0.5703439445047249
CALML3	0.5693775534626875
PLK1	0.5599310010192156
IVL	0.5492035239064996
EP300	0.5466561303789849
CYCS	0.5432692855841716
LEP	0.5411344331480465
LRGUK	0.5387281171235586
SFTPA2	0.5370043439959136
PAICS	0.5322616385995103
ESR1	0.5318315851870988
SHH	0.5303053357409049
APP	0.5281243369361417
YARS	0.5274262936589811
HDAC1	0.5230232497628235
IMPDH2	0.5225758079467682
CAT	0.5197047123314879
RAC1	0.5190788680025039
KRT6A	0.5153014342529255
CDC25C	0.5151579525123473
NOTCH1	0.5131738482838404
FOS	0.5117436568839575
RAD51	0.5115399689520407
HSPA8	0.5104232075431814
CCNB1	0.5052075219193817
MAPK8	0.5044120140995589
SBSN	0.5040610967770691
HELZ2	0.5028259340342341
PRKACA	0.4988869540139585
MAPK14	0.498200669895445
PIK3CG	0.49762278002702603
FYN	0.49667857768582185
GNG13	0.4955418175181085
PPP2CA	0.495066597696262
FGF2	0.49063709397568045
CDK2	0.4883879362288414
MAD2L1	0.48715008615696476
CDC20	0.48372891818425334
KRT5	0.48279507188528775
BIRC5	0.4792355791460455
EPRS	0.4790471536430749
DNAJC10	0.4788706635477258
NDUFA4	0.4774918674359417
NTS	0.47736607865777775
SFTPB	0.4766436299229874
PIKFYVE	0.476073075284667
GNB3	0.4753248988259965
C4BPA	0.47435003741459414
POMC	0.46669768276037715
HDAC2	0.46607657943021685
H2AFX	0.4649183295337798
HSPA4	0.46407450986600135
FGG	0.4604724119877958
CXCL8	0.45970096185100673
WT1	0.4579166558028615
SOX2	0.45643623158685176
SCGB1A1	0.4523366710053843
KRAS	0.45204159224963775
CACNA1B	0.4515943902698239
PPIE	0.44963093264885823
UBE2I	0.44718788820487015
PPARA	0.44680906157055417
STAT3	0.44625042385900376
H2AFZ	0.4452145470999275
GRB2	0.44509213995243085
SH3GL1	0.4449319482044648
MMP9	0.4444567441844827
UCKL1	0.44386176873207367
POLR2F	0.4431305521935447
DNAH8	0.4424554011808674
CENPA	0.4420552442791917
GNG4	0.43983983657623266
SPTAN1	0.43841116923728995
MAPK12	0.4378673888849679
COQ9	0.43646512845244056
RFC4	0.4357081451000271
DSG3	0.4356232224007204
CREBBP	0.43484626930785597
IL4	0.4346748400388558
HSP90AB1	0.4332926591100063
BMP4	0.4331249691992385
DHX8	0.43275454542064995
POLR2E	0.43197930704440335
CASP3	0.4319007504346322
ACTA1	0.43050622534068145
RB1	0.4295902695696944
KRT6B	0.42909521150129987
FURIN	0.42753816099459785
KRT16	0.42717933450563467
HSPA5	0.425873697759806
AURKB	0.4257916865946133
TAF1	0.4243223374472595
CALB1	0.424057253219754
AKR1B10	0.4228407675848751
PTEN	0.42235216773488804
CDKN1A	0.42174129795593224
TUBB4A	0.4216479218105153
RBX1	0.4215369508307343
NEURL1	0.4214276516444573
AURKA	0.42056727048434417
SFTPD	0.4205402146728047
SNRPF	0.4203683103221098
PIK3CB	0.42017446321685575
HSPD1	0.41996518060848026
CCND1	0.41963948827017705
NTSR1	0.41715502496632134
UBE2S	0.413187240298437
POLR2B	0.4131196012338161
ALDH3A1	0.41105491517527304
SPRR2D	0.4102045204015347
UBE2C	0.40913623824883083
ISG15	0.4088551226547203
GSK3B	0.40821844897541415
CALB2	0.4081115062565723
RPS3	0.40649096891802905
CREB1	0.4058887338874617
IL1B	0.40583809760375844
SMARCA2	0.4056434270336515
ACTG1	0.40559160909174946
MIB2	0.40370974630735595
PPP2R2C	0.4030098923912549
TF	0.4025244292062489
DECR1	0.4023738039852977
CEL	0.4019208763532517
ADH1B	0.4017718279579819
HIST2H2BE	0.40165519533724514
SLC34A2	0.3991003841375886
NCBP2	0.39810362611205896
PPP2R1A	0.39721296322791744
RPS4Y1	0.39671469105437707
GLDC	0.39589567435194495
PAX6	0.39586069900383947
EZH2	0.39560221034000154
GAK	0.39481419751384017
RAC3	0.39480609721993704
PFAS	0.39453685602863625
PIK3CD	0.39424917550090527
IL2	0.3939490810335057
MUCL1	0.39278745369735923
ALDH18A1	0.3926901204392641
PPARG	0.3923566392167056
MYH14	0.39054719062523663
BARX1	0.39026223028665347
ENO2	0.3887367965079648
FGF8	0.3882800855626746
CCNA2	0.38710897958148993
TMEM88B	0.38687037560938564
POLR2L	0.386715971728855
FGA	0.38604359831575724
TECR	0.3858500251212604
POLR2C	0.384294792928928
CDKN3	0.3841073253751927
FOXE1	0.38379926368368067
SSRP1	0.38374922921795435
IL10	0.38336141193000145
CCNB2	0.38321426786137613
CDC6	0.38295085254644845
RAN	0.3825543107478821
PITX1	0.38215132684539377
ACAN	0.3817956608476886
ADH7	0.3814699867406417
ITGB1	0.38122135592372514
NGF	0.3809949835418751
SHISA9	0.38051597296163864
ENO1	0.38050019592650963
BRCA1	0.37919284463087705
TXN	0.3785266201285364
IL13	0.37831620299777924
HIST2H2AC	0.37745360708908504
COL17A1	0.37488473376137654
SNRPG	0.3746190900191657
PRPF19	0.3738249154080229
CHEK1	0.37336471061392523
H2AFV	0.37315970594854375
RRM2	0.37296119823791374
ABL1	0.37293849185335387
PRKACB	0.37263723458678805
STX1A	0.3724766881545558
CALML6	0.3724743529074606
POLR2J	0.37236698611420915
ALDH3B2	0.3720155106483845
PI3	0.3718736339664046
SOST	0.3717918884527425
GNAI3	0.37048618088447893
HDAC3	0.37047648049981474
HMGA2	0.3692946634047716
TMEM145	0.3692044053191786
CPS1	0.3690373982302759
SERPINB13	0.368293572707331
OAS1	0.36788732165199195
FAM83F	0.3674317431466845
CAMK2B	0.36726759446956064
ICAM1	0.36703721082230545
POLR2D	0.3670079654161451
SMAD4	0.3665499884259932
EEF1G	0.36588721426094406
TFRC	0.36553548942563024
SMAD2	0.3651164476234666
SIN3A	0.36500880966895877
AVPR2	0.36461462283179913
PRKCA	0.36424909344696127
AQP4	0.3642156506926946
BAX	0.3638861883419091
MAPK11	0.3636864175962996
AIFM3	0.3632799278413432
SDHD	0.36257130967748663
UBL4B	0.362274522121937
PPP1CA	0.3622626552347722
EHHADH	0.3612160060585122
NRAS	0.36107197481347614
SNU13	0.3606944789764452
UBE2N	0.3605701524171604
HSD17B6	0.3605577707102203
PRAME	0.36044940650315166
NDC80	0.3599553717643156
SYK	0.35980378738130103
UBL4A	0.3592990486981395
SRP14	0.35923444940567667
HACE1	0.35895927897610036
SOD1	0.3586294289110028
TMEM179	0.3586094000817632
POLR2K	0.35829492777823674
RELA	0.3577108275023957
AR	0.35659409584177626
NME1	0.35651219364024306
NFKB1	0.35629570141254574
SULT4A1	0.3561618712313354
ADM2	0.3554144978411064
SKP1	0.3553309632923841
MMP13	0.3538453948370816
ACTA2	0.3536398113728202
GNB2	0.35350499034311317
ACER1	0.3533705858577705
MAP2K1	0.3528905243515673
FAU	0.352567327465537
EXO1	0.3525259712007568
HIST1H2BN	0.3523505277479927
MTOR	0.35226983609450013
EIF4A3	0.3522008301436777
H6PD	0.3517396385977776
SP1	0.35170310219912376
BDNF	0.35169699879095667
ERBB2	0.3515488511930604
NDUFAB1	0.3504753232551257
BMP7	0.35040750380783886
GNB4	0.3503573333095597
HIST1H2BJ	0.3499077782469892
ENO3	0.3498909230796188
MTHFD1L	0.3494433586230977
NPPC	0.3492700420358361
DYNLL1	0.3487282956649416
POLR2I	0.3485335407368797
SERPINB5	0.3482406331987715
GAL	0.34768084807756555
KIT	0.3472934327281303
RPSA	0.3472175443602812
HSPE1	0.3471891979352128
APOB	0.34688137276002295
CTSE	0.34670805185950687
RANBP2	0.34630557998202793
TIMP1	0.34498108114540876
